label,statement,subject,speaker,speaker's job title,state,party,barely true counts,false counts,half true counts,mostly true counts,pants on fire counts,context,polarity,subjectiveWordsCount,subjectivity
3,2,51,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1335,0.21212121212121213,4,2
4,359,3,1622,460,41,0,0.0,0.0,0.0,1.0,0.0,1275,0.0,1,1
3,76,86,587,719,0,4,0.0,0.0,1.0,0.0,0.0,1730,-0.1,1,2
0,1474,5,1291,696,63,4,2.0,3.0,0.0,0.0,1.0,1966,0.0,1,1
0,2,87,152,821,12,13,0.0,1.0,0.0,0.0,0.0,666,0.0,1,1
1,429,66,1309,791,43,16,3.0,5.0,11.0,11.0,1.0,1004,0.05,3,2
2,83,3,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2647,0.0,2,1
0,23,45,91,921,29,4,0.0,1.0,0.0,1.0,0.0,286,0.0,2,1
3,63,10,1557,415,73,4,2.0,5.0,8.0,5.0,3.0,1157,0.0,2,1
1,2,63,1330,232,5,4,0.0,1.0,0.0,1.0,0.0,2429,0.35000000000000003,2,2
3,331,44,1514,287,43,4,2.0,6.0,7.0,4.0,1.0,647,-0.2,4,2
0,1,2,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1966,0.0,1,1
1,2,2,103,783,60,8,18.0,12.0,22.0,41.0,0.0,2987,0.0,2,1
4,2,131,556,265,56,16,0.0,1.0,1.0,1.0,0.0,2931,-0.075,3,2
5,1,10,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1096,0.25,1,2
4,2,2,378,775,12,4,7.0,9.0,8.0,15.0,3.0,1121,-0.033333333333333326,3,2
4,719,30,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2608,0.0,2,1
2,1,18,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2980,0.05,4,1
3,1,64,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,326,0.0,0,1
0,2,17,155,344,70,9,0.0,1.0,0.0,0.0,0.0,2541,0.0,1,1
0,22,148,801,790,2,16,31.0,39.0,31.0,37.0,8.0,2543,0.0,1,1
0,1,31,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,1995,0.0,0,1
0,1,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1441,0.425,4,2
5,22,71,1373,36,38,16,9.0,11.0,10.0,7.0,3.0,2016,0.0,1,1
4,1799,12,790,324,43,16,9.0,8.0,10.0,18.0,3.0,1966,0.0,4,1
2,2,3,83,683,53,16,1.0,0.0,0.0,0.0,0.0,419,0.0,0,1
2,1,12,1606,698,14,4,1.0,0.0,2.0,1.0,1.0,2786,0.0,2,1
0,746,15,424,340,27,13,0.0,1.0,0.0,0.0,0.0,1874,-0.07142857142857142,1,1
1,9619,2,389,785,43,4,1.0,3.0,4.0,6.0,0.0,777,0.0,0,1
3,103,8,169,684,63,4,0.0,0.0,1.0,0.0,1.0,1009,0.0,2,2
0,2090,10,1477,359,5,16,0.0,1.0,1.0,1.0,0.0,575,0.0,0,1
1,149,9,80,530,18,4,70.0,71.0,160.0,163.0,9.0,566,0.0,1,1
1,1621,18,1521,320,63,4,12.0,6.0,2.0,2.0,3.0,1560,-0.25,2,1
1,294,24,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1456,-0.15,2,2
1,1740,114,8,764,12,4,6.0,5.0,4.0,11.0,1.0,439,0.0,2,1
0,50,43,244,183,38,16,0.0,1.0,0.0,0.0,0.0,2128,0.08333333333333333,5,1
3,1714,112,1402,628,5,16,0.0,1.0,1.0,0.0,0.0,484,0.05,3,1
1,1,31,926,719,43,16,0.0,0.0,1.0,1.0,0.0,1497,0.0,0,1
2,1,7,1482,785,56,16,1.0,3.0,0.0,0.0,1.0,1700,0.0,1,1
4,77,9,1171,492,45,13,0.0,0.0,0.0,1.0,0.0,534,0.0,2,1
1,49,3,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1700,0.0,1,1
3,1,50,1540,474,12,4,0.0,0.0,1.0,2.0,0.0,1063,0.0,0,1
2,9627,2,1324,755,63,16,2.0,4.0,1.0,0.0,0.0,1614,0.3,2,0
3,51,102,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1264,0.0,0,1
2,65,17,705,556,51,16,4.0,4.0,0.0,0.0,1.0,547,0.2833333333333333,3,2
1,1,7,1222,785,45,4,1.0,1.0,1.0,2.0,0.0,2637,0.05,6,1
5,1,13,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2090,0.0,4,1
4,22,7,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,376,0.0,2,0
3,1,45,1555,981,56,16,0.0,1.0,4.0,3.0,1.0,2189,0.0,0,1
2,23,7,593,568,38,4,40.0,29.0,69.0,76.0,7.0,879,1.3877787807814454e-17,3,2
2,1,44,825,708,73,4,3.0,0.0,0.0,1.0,0.0,1966,0.0,3,1
0,1,72,1430,25,36,4,0.0,1.0,1.0,3.0,0.0,2181,-0.3125,1,2
3,22,3,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2617,0.1,1,2
1,5291,18,1306,860,45,16,1.0,1.0,3.0,1.0,1.0,749,-0.5,0,0
2,1,5,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2821,0.0,0,1
0,51,20,80,530,18,4,70.0,71.0,160.0,163.0,9.0,637,0.0,1,1
2,2,14,688,122,35,16,2.0,0.0,1.0,1.0,0.0,2705,-0.0125,0,1
1,83,17,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,1264,0.2575757575757576,1,2
2,1,20,742,768,56,16,3.0,1.0,0.0,0.0,0.0,1299,0.1642857142857143,2,2
3,28,3,3,768,18,16,0.0,2.0,1.0,0.0,0.0,575,0.0,0,1
4,116,64,103,783,60,8,18.0,12.0,22.0,41.0,0.0,256,0.425,4,2
1,89,2,631,77,49,12,0.0,0.0,0.0,0.0,0.0,1255,0.13636363636363635,3,2
2,22,2,378,775,12,4,7.0,9.0,8.0,15.0,3.0,1669,0.0,1,1
0,401,9,925,564,62,13,0.0,1.0,0.0,1.0,0.0,1001,0.0,4,1
3,2,48,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1121,0.16,5,2
1,1,106,539,295,43,16,0.0,0.0,0.0,0.0,0.0,1004,0.0,1,1
4,20,88,70,148,56,13,0.0,0.0,0.0,1.0,0.0,2347,-0.5,0,0
2,1,18,1591,682,36,4,1.0,0.0,0.0,0.0,0.0,2467,-0.6,2,0
1,1,48,695,984,56,16,1.0,1.0,1.0,3.0,0.0,1023,0.05000000000000002,0,2
3,1799,12,956,503,56,4,2.0,2.0,4.0,1.0,1.0,2903,0.2,1,1
3,2,111,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,1700,0.0,1,1
0,2,15,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1634,0.0,1,1
2,2,3,120,785,43,16,2.0,1.0,0.0,0.0,0.0,1640,0.2857142857142857,2,2
3,1,38,80,530,18,4,70.0,71.0,160.0,163.0,9.0,749,0.2857142857142857,1,2
2,48,2,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1739,0.0,1,1
3,1,10,593,568,38,4,40.0,29.0,69.0,76.0,7.0,825,-0.125,1,1
5,2002,64,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2066,0.0,2,1
1,122,6,80,530,18,4,70.0,71.0,160.0,163.0,9.0,142,0.2,1,1
0,1,2,1306,860,45,16,1.0,1.0,3.0,1.0,1.0,1560,0.0,1,1
1,19,3,245,196,10,4,1.0,0.0,0.0,0.0,0.0,1642,0.06818181818181818,2,1
3,951,66,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,1338,0.16666666666666666,3,2
3,1,46,300,283,56,16,0.0,0.0,1.0,0.0,1.0,2373,0.0,0,1
2,1,5,891,724,41,16,1.0,0.0,0.0,0.0,1.0,1727,0.0,0,1
3,1018,7,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,3047,0.0,0,1
2,1468,3,833,790,21,16,2.0,1.0,1.0,1.0,0.0,749,-0.09,5,2
4,22,10,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1451,0.0,1,1
1,1,9,99,237,45,4,0.0,0.0,0.0,0.0,0.0,338,0.0,1,1
3,324,10,1029,402,26,4,3.0,1.0,10.0,4.0,0.0,2987,0.0,2,1
3,9654,14,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1264,0.0,1,1
1,1,17,1186,783,22,16,1.0,1.0,0.0,0.0,0.0,2093,0.08333333333333333,3,1
4,82,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1681,0.1,2,2
1,2,41,565,893,56,16,11.0,3.0,8.0,6.0,5.0,1553,0.0,1,1
2,90,7,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1095,0.03333333333333333,2,1
2,22,15,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2269,-0.1,2,1
0,1,6,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2347,0.0,1,1
0,1,139,396,698,36,16,0.0,1.0,0.0,0.0,0.0,1121,0.21428571428571427,2,2
1,738,10,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1823,0.0,1,1
0,1,20,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1452,0.0,0,1
1,2,38,1550,786,43,4,0.0,0.0,0.0,5.0,1.0,1476,-0.15,1,2
3,23,18,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,2444,-0.4666666666666666,3,2
0,1,61,1090,163,7,16,0.0,1.0,0.0,0.0,0.0,428,-0.08333333333333333,5,2
1,1797,9,916,549,73,17,0.0,0.0,1.0,0.0,0.0,2827,-0.15,2,2
4,1,30,852,423,43,4,1.0,0.0,0.0,1.0,0.0,819,-0.4,1,2
2,22,20,964,923,49,14,1.0,0.0,0.0,0.0,0.0,1167,0.0,1,1
2,1,10,80,530,18,4,70.0,71.0,160.0,163.0,9.0,566,0.0,0,1
3,124,3,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,575,-0.125,1,2
5,1,45,550,125,56,4,0.0,4.0,1.0,2.0,1.0,1935,0.0,2,2
0,1431,68,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,2272,0.0,2,1
0,10,86,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2243,-0.16666666666666666,1,2
1,1,12,1190,818,73,13,0.0,0.0,0.0,1.0,0.0,662,0.0,1,1
1,1,26,773,647,56,16,5.0,3.0,6.0,2.0,1.0,717,0.0,2,1
5,2655,3,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,1910,0.0,4,1
5,447,10,264,92,10,16,1.0,0.0,0.0,1.0,2.0,749,0.0,0,1
2,283,43,512,938,45,13,1.0,0.0,0.0,0.0,0.0,1566,-0.14583333333333334,4,0
1,28,30,1018,166,70,13,1.0,0.0,0.0,0.0,0.0,3009,0.0,1,1
0,113,3,1151,661,49,4,0.0,3.0,0.0,0.0,0.0,1985,0.375,2,0
3,3596,9,261,657,54,16,0.0,0.0,1.0,0.0,0.0,413,-0.5,0,0
4,1,38,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2149,0.475,3,0
1,1,21,1136,602,45,4,0.0,0.0,0.0,0.0,0.0,307,0.0,0,1
3,285,12,1221,690,73,4,0.0,2.0,2.0,3.0,1.0,1264,0.0,2,0
2,122,6,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1646,0.1,1,1
3,72,6,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,651,0.0,0,1
4,83,14,895,783,35,16,2.0,1.0,1.0,4.0,0.0,874,0.0,4,0
4,1,40,404,652,56,13,0.0,0.0,0.0,1.0,0.0,652,0.6,1,0
2,63,78,298,675,73,4,2.0,0.0,0.0,0.0,0.0,1004,0.125,2,2
2,1282,8,103,783,60,8,18.0,12.0,22.0,41.0,0.0,2992,0.0,1,1
2,2,6,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1683,-0.1,3,0
5,1865,10,351,384,56,16,8.0,8.0,10.0,5.0,5.0,1234,0.0,1,1
2,1845,3,86,59,12,4,1.0,0.0,0.0,0.0,0.0,1404,0.0,1,1
0,1,9,1221,690,73,4,0.0,2.0,2.0,3.0,1.0,1025,0.04545454545454545,4,1
3,1,15,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1995,0.0,2,1
2,1799,18,1336,511,49,4,1.0,0.0,0.0,1.0,0.0,1504,-0.3083333333333333,3,2
4,90,18,571,759,73,4,3.0,4.0,4.0,3.0,1.0,1700,0.8,2,0
4,1,85,1356,783,45,4,0.0,1.0,0.0,3.0,0.0,1095,0.25,2,2
4,2435,80,1267,681,36,4,0.0,0.0,0.0,1.0,0.0,1004,0.13636363636363635,0,2
3,2,110,1620,690,12,16,2.0,3.0,4.0,3.0,0.0,2898,0.0,1,1
4,2,18,565,893,56,16,11.0,3.0,8.0,6.0,5.0,788,0.0,1,1
3,76,3,1029,402,26,4,3.0,1.0,10.0,4.0,0.0,2647,0.04166666666666667,4,1
3,43,65,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1425,0.08333333333333333,5,2
3,1,6,687,297,29,4,1.0,0.0,3.0,2.0,0.0,2034,-0.16666666666666666,1,1
3,169,45,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,176,0.0,1,1
3,165,98,380,207,41,4,0.0,0.0,3.0,0.0,0.0,566,0.0,0,1
1,1579,6,1078,370,14,4,1.0,0.0,0.0,0.0,0.0,2635,0.0625,2,2
4,27,12,1372,164,5,13,0.0,0.0,0.0,1.0,0.0,2433,0.0,1,1
4,534,17,1053,170,56,8,0.0,0.0,2.0,4.0,0.0,2031,-0.25,2,1
0,51,50,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1431,0.0,0,1
4,251,24,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,439,0.0,0,1
1,1183,12,1441,714,56,16,1.0,2.0,2.0,0.0,1.0,977,0.0,1,1
2,1737,52,1429,857,56,4,2.0,1.0,0.0,0.0,0.0,2894,0.0,1,1
0,22,2,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1995,0.2,3,1
2,1,3,967,737,56,4,1.0,0.0,2.0,7.0,0.0,2421,0.0,0,1
1,1,6,80,530,18,4,70.0,71.0,160.0,163.0,9.0,439,-0.16666666666666666,1,1
3,35,9,137,300,56,4,2.0,3.0,5.0,7.0,3.0,1910,0.0638095238095238,6,1
3,1392,63,380,207,41,4,0.0,0.0,3.0,0.0,0.0,427,0.0,2,1
1,2,26,552,998,49,4,2.0,1.0,2.0,5.0,1.0,1167,0.0,1,1
0,251,85,743,790,10,4,11.0,10.0,21.0,16.0,4.0,842,0.042857142857142864,4,2
5,83,2,743,790,10,4,11.0,10.0,21.0,16.0,4.0,2008,0.0,0,1
3,276,63,992,600,43,4,0.0,2.0,4.0,4.0,0.0,1167,0.08333333333333333,2,1
4,1102,20,1095,979,13,16,0.0,0.0,0.0,2.0,0.0,988,-0.1875,7,2
4,1652,12,1067,662,18,4,1.0,0.0,0.0,1.0,0.0,103,0.4,2,2
3,2,64,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,742,0.25,1,2
0,1,2,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2094,0.8,0,0
2,1,15,242,322,36,16,10.0,17.0,27.0,19.0,8.0,377,0.0,0,1
2,2,20,731,1005,63,4,1.0,0.0,1.0,5.0,0.0,723,0.28125,2,2
2,390,3,1105,432,56,4,1.0,0.0,1.0,1.0,1.0,2218,-0.5,2,0
4,1,85,724,658,35,16,1.0,1.0,0.0,1.0,0.0,1655,0.0,0,1
3,90,68,273,790,21,16,0.0,1.0,2.0,0.0,0.0,2767,-0.16666666666666666,2,1
3,1,10,351,384,56,16,8.0,8.0,10.0,5.0,5.0,1555,0.0,2,1
1,1,3,351,384,56,16,8.0,8.0,10.0,5.0,5.0,2373,0.0,0,1
1,51,10,708,532,64,16,0.0,0.0,0.0,0.0,0.0,1711,0.033333333333333326,3,1
4,1022,85,1001,647,1,4,0.0,0.0,0.0,2.0,1.0,1157,0.2,2,1
3,1,102,573,106,56,4,1.0,1.0,2.0,0.0,0.0,2705,-0.45,2,0
3,647,2,1231,755,14,16,2.0,5.0,2.0,1.0,1.0,1121,0.0,1,1
2,891,56,1306,860,45,16,1.0,1.0,3.0,1.0,1.0,749,0.03333333333333333,0,1
1,506,10,693,845,63,13,0.0,0.0,0.0,0.0,0.0,1484,0.05000000000000002,1,2
3,2,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,95,-0.05272727272727274,6,2
3,1,7,992,600,43,4,0.0,2.0,4.0,4.0,0.0,575,0.0,0,1
1,339,18,691,890,18,4,0.0,0.0,0.0,0.0,0.0,1702,0.0,1,1
1,1,21,1562,64,56,16,0.0,0.0,0.0,0.0,0.0,1133,0.0,0,1
1,1183,9,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1850,0.0,3,1
3,385,7,743,790,10,4,11.0,10.0,21.0,16.0,4.0,3073,0.0,1,1
3,6,6,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,449,0.0,1,1
1,23,18,571,759,73,4,3.0,4.0,4.0,3.0,1.0,1004,0.0,2,1
1,9723,46,1110,927,29,16,1.0,1.0,1.0,2.0,1.0,2749,0.0,0,1
0,51,98,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2937,0.0,0,1
3,1,3,521,568,37,11,3.0,2.0,5.0,6.0,0.0,568,0.4,1,0
4,90,3,149,548,38,4,0.0,0.0,0.0,1.0,0.0,2400,0.15757575757575756,4,2
0,22,18,1397,699,73,16,1.0,2.0,1.0,0.0,0.0,2309,0.0,1,1
0,51,9,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2772,-0.5,2,2
1,282,14,908,483,43,4,0.0,0.0,0.0,0.0,1.0,652,0.0,3,1
0,4769,48,546,277,12,16,0.0,1.0,0.0,0.0,0.0,1770,-0.16666666666666666,2,1
0,98,56,537,956,38,16,0.0,1.0,0.0,0.0,0.0,1346,0.0,1,1
3,528,12,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1264,0.15714285714285714,3,2
1,124,73,361,961,49,12,0.0,0.0,0.0,0.0,0.0,1004,0.0,3,1
2,98,18,935,484,12,16,1.0,0.0,0.0,0.0,0.0,268,0.0,1,1
3,124,7,414,520,70,4,0.0,1.0,4.0,7.0,0.0,35,0.2,1,2
4,1,10,240,506,73,13,3.0,5.0,4.0,4.0,2.0,1646,0.0,0,1
2,21,148,27,789,12,16,6.0,9.0,3.0,1.0,4.0,1700,0.0,0,1
0,22,2,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2525,0.0,2,1
4,1843,7,1288,783,20,16,0.0,0.0,0.0,1.0,0.0,1081,0.0,0,1
0,1,2,127,764,36,4,0.0,3.0,4.0,4.0,0.0,1492,-0.125,3,1
1,3723,88,581,949,27,0,0.0,0.0,0.0,0.0,0.0,713,0.5,0,2
0,2015,130,1235,767,54,16,0.0,1.0,0.0,0.0,0.0,2691,0.0,0,1
4,2,48,279,870,14,13,0.0,0.0,0.0,1.0,0.0,2461,0.0,1,2
5,10,137,81,783,5,4,2.0,0.0,3.0,4.0,1.0,1925,0.5,4,2
1,2,63,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3030,0.0,2,1
3,1,5,351,384,56,16,8.0,8.0,10.0,5.0,5.0,348,-0.175,1,2
0,65,9,536,800,56,16,1.0,1.0,0.0,1.0,0.0,2845,-0.2,1,1
0,253,31,1545,719,43,16,0.0,1.0,0.0,0.0,0.0,1479,-0.05,2,2
2,51,3,1560,326,47,16,1.0,0.0,0.0,0.0,0.0,1157,0.16,1,2
0,264,3,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2647,0.2,2,2
1,719,32,768,81,5,4,0.0,0.0,0.0,0.0,0.0,2705,0.2954545454545455,3,2
3,1017,61,1614,989,56,4,5.0,1.0,8.0,12.0,1.0,427,0.2,3,2
0,67,2,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1472,0.0,2,2
1,51,65,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2593,0.0,2,1
4,51,3,1309,791,43,16,3.0,5.0,11.0,11.0,1.0,1845,0.0,1,1
4,560,46,242,322,36,16,10.0,17.0,27.0,19.0,8.0,2034,-0.07954545454545454,5,2
3,90,3,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1910,0.0,0,1
1,22,85,790,324,43,16,9.0,8.0,10.0,18.0,3.0,991,0.375,2,0
0,2,30,623,36,45,16,0.0,1.0,0.0,0.0,0.0,660,0.0,1,1
1,90,30,349,918,49,4,7.0,4.0,5.0,4.0,1.0,1859,0.13333333333333333,5,2
4,13,43,593,568,38,4,40.0,29.0,69.0,76.0,7.0,248,0.0,1,1
3,181,12,1326,258,49,17,0.0,0.0,1.0,0.0,0.0,2961,0.0,4,1
3,1,89,1033,394,73,4,5.0,5.0,11.0,8.0,3.0,427,0.0,1,1
2,1,9,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1973,0.03,3,2
0,1,24,728,289,73,4,1.0,2.0,2.0,0.0,0.0,605,0.13636363636363635,1,2
0,10,44,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,991,-0.475,1,2
3,4249,7,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1700,0.06818181818181818,1,1
3,2,9,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1167,0.0,1,1
2,1535,31,219,369,22,13,1.0,1.0,0.0,0.0,0.0,2385,0.0,0,1
4,714,3,1309,791,43,16,3.0,5.0,11.0,11.0,1.0,2044,0.0,0,1
2,5304,10,1500,54,56,4,1.0,0.0,0.0,0.0,0.0,606,0.0,0,1
3,83,3,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,389,0.0,1,1
2,10,7,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1993,0.0,2,1
3,530,15,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1088,0.0,0,1
3,2,12,414,520,70,4,0.0,1.0,4.0,7.0,0.0,2543,0.0,4,1
3,8,2,962,790,51,16,2.0,2.0,4.0,2.0,0.0,2242,0.0,0,1
3,101,93,1022,783,63,4,3.0,1.0,6.0,3.0,0.0,452,0.5,1,2
2,28,18,1578,542,5,4,1.0,0.0,0.0,0.0,0.0,1133,-0.1,0,1
2,2,50,615,783,49,4,1.0,0.0,2.0,1.0,0.0,164,0.0,2,1
3,76,9,305,690,73,16,1.0,1.0,2.0,2.0,0.0,739,-0.3,2,2
3,1692,10,360,107,56,16,0.0,0.0,1.0,0.0,0.0,1133,0.1,2,1
4,3338,18,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1268,-0.4,0,2
1,124,6,593,568,38,4,40.0,29.0,69.0,76.0,7.0,617,-0.07142857142857142,1,1
1,65,6,103,783,60,8,18.0,12.0,22.0,41.0,0.0,96,0.0,2,1
2,1,8,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,1714,0.0,1,1
2,1,48,555,700,73,16,2.0,4.0,1.0,1.0,0.0,1004,0.25833333333333336,2,2
1,23,9,584,994,18,0,0.0,0.0,0.0,0.0,0.0,527,0.0,0,1
2,65,2,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,2096,0.125,5,2
3,405,38,547,768,63,4,1.0,0.0,4.0,1.0,0.0,1133,0.0,1,2
3,1,87,240,506,73,13,3.0,5.0,4.0,4.0,2.0,427,0.0,0,1
3,3514,10,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1367,0.0,1,2
1,113,10,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,2550,0.0,1,1
0,10,61,80,530,18,4,70.0,71.0,160.0,163.0,9.0,180,-0.13333333333333333,1,2
4,2,9,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1232,0.0,2,1
4,4403,118,470,348,63,16,9.0,6.0,4.0,4.0,4.0,1001,0.0,0,1
1,23,9,1545,719,43,16,0.0,1.0,0.0,0.0,0.0,836,0.13636363636363635,3,2
4,23,59,743,790,10,4,11.0,10.0,21.0,16.0,4.0,2387,0.0,2,1
2,1,70,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,382,0.016666666666666666,2,1
3,2,15,1125,735,56,16,0.0,0.0,1.0,0.0,0.0,2371,0.0,3,1
4,2,102,414,520,70,4,0.0,1.0,4.0,7.0,0.0,807,0.5,1,2
2,986,20,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,201,-0.4,1,2
4,1,31,103,783,60,8,18.0,12.0,22.0,41.0,0.0,2735,0.0,0,1
1,842,2,774,225,12,4,0.0,0.0,0.0,0.0,0.0,298,0.0,0,1
4,1,9,681,987,45,4,1.0,1.0,0.0,4.0,0.0,667,0.0,1,1
0,2,38,576,644,34,4,4.0,5.0,3.0,7.0,3.0,957,0.0,1,1
2,592,9,1065,987,45,4,1.0,0.0,0.0,0.0,0.0,1762,-0.13333333333333333,3,2
3,1,10,103,783,60,8,18.0,12.0,22.0,41.0,0.0,2535,0.0,0,1
1,1,6,933,181,56,16,2.0,5.0,1.0,3.0,0.0,1532,0.3,5,2
4,181,48,1362,898,49,0,0.0,0.0,0.0,1.0,0.0,342,0.0,1,1
2,1417,106,154,320,63,16,6.0,5.0,7.0,6.0,3.0,1560,0.2,2,1
0,283,12,1041,309,43,4,0.0,1.0,0.0,0.0,0.0,1167,-0.3,3,2
0,2,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1380,0.0,0,1
4,28,89,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2365,0.0,1,1
3,2,30,1502,768,73,4,5.0,5.0,7.0,4.0,0.0,1167,0.0,0,1
0,22,10,1406,690,12,4,0.0,1.0,1.0,0.0,0.0,2518,0.0,1,1
1,122,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,77,0.0,1,1
2,181,3,552,998,49,4,2.0,1.0,2.0,5.0,1.0,1082,0.07777777777777779,5,1
3,51,45,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,104,0.0,0,1
3,205,13,518,172,15,16,0.0,0.0,1.0,1.0,0.0,102,0.0,0,1
2,283,2,81,783,5,4,2.0,0.0,3.0,4.0,1.0,2282,0.0,3,1
3,1,10,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2524,-0.4875,1,2
3,1,2,242,322,36,16,10.0,17.0,27.0,19.0,8.0,3056,1.0,1,0
0,2204,12,541,164,26,2,7.0,6.0,3.0,5.0,1.0,216,0.0,2,1
0,1,46,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1212,0.23333333333333334,3,1
0,23,112,1142,5,45,15,1.0,1.0,0.0,0.0,0.0,1764,0.0,0,1
1,82,3,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1700,0.05,4,2
4,3555,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1266,-0.16666666666666666,0,1
2,57,3,218,769,35,16,3.0,2.0,0.0,0.0,0.0,1269,0.0,2,1
1,264,7,766,663,43,16,13.0,22.0,11.0,4.0,2.0,2395,0.0,2,2
2,1,18,356,920,56,4,1.0,0.0,0.0,0.0,0.0,264,-0.05,1,1
2,28,86,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1467,0.0,1,1
0,51,72,717,768,69,4,1.0,1.0,1.0,0.0,0.0,2116,-0.16666666666666666,4,1
2,490,9,311,901,45,16,1.0,0.0,0.0,0.0,0.0,1760,0.0,0,1
1,719,18,349,918,49,4,7.0,4.0,5.0,4.0,1.0,749,0.0,1,1
1,1,2,664,647,35,4,3.0,0.0,4.0,2.0,0.0,1004,0.0,0,1
3,86,9,80,530,18,4,70.0,71.0,160.0,163.0,9.0,423,0.1481818181818182,2,2
3,251,2,1106,320,20,16,8.0,10.0,12.0,5.0,0.0,1121,0.0,1,1
4,390,62,909,758,56,16,1.0,0.0,0.0,1.0,0.0,485,0.0,1,1
2,132,70,664,647,35,4,3.0,0.0,4.0,2.0,0.0,2129,0.03333333333333333,0,1
